vertex1_key,vertex2_key,edge_type,edge_dir,ra1_deg,dec1_deg,ra2_deg,dec2_deg,x1,y1,z1,x2,y2,z2,constellation
133,134,P,+,70.37500000000001,52.5,75.0,52.5,0.204460188967841,0.5733990831663183,0.7933533402912352,0.15755905175128304,0.5880183863281625,0.7933533402912352,AUR CAM
134,135,M,+,75.0,52.5,75.0,56.0,0.15755905175128304,0.5880183863281625,0.7933533402912352,0.14472977330440473,0.5401388673399643,0.8290375725550417,AUR CAM
135,136,P,+,75.0,56.0,91.5,56.0,0.14472977330440473,0.5401388673399643,0.8290375725550417,-0.014637963728283165,0.5590012820288818,0.8290375725550417,AUR CAM
137,138,P,+,91.5,54.0,97.5,54.0,-0.01538642416539017,0.5875838329667767,0.8090169943749475,-0.07672137082483887,0.5827566679766812,0.8090169943749475,AUR LYN
139,140,P,+,97.5,50.0,102.0,50.0,-0.08390061909861274,0.637288472578474,0.766044443118978,-0.13364305876663435,0.6287411581963064,0.766044443118978,AUR LYN
141,142,P,+,102.0,44.5,110.5,44.5,-0.1482931068601722,0.697664215562472,0.7009092642998509,-0.2497855719804248,0.6680818596916503,0.7009092642998509,AUR LYN
146,147,M,+,88.25,28.0,88.25,28.5,0.026963906728103407,0.8825357780109153,0.4694715627858908,0.02683776800404558,0.8784072243077663,0.4771587602596084,AUR TAU
148,149,M,+,71.25,28.5,71.25,30.0,0.28248650279333054,0.8321784022955097,0.4771587602596084,0.2783747427314247,0.8200655477516496,0.49999999999999994,AUR TAU
150,130,M,+,67.5,30.0,67.5,30.666666666666668,0.33141357403559185,0.8001031451912656,0.49999999999999994,0.3291648282625057,0.7946741926475518,0.5100425897656753,AUR TAU
152,153,M,+,202.5,8.0,202.5,15.0,-0.9148884004098169,-0.3789591835075727,0.13917310096006544,-0.8923991008325229,-0.369643810614386,0.25881904510252074,BOO VIR
153,154,M,+,202.5,15.0,202.5,28.5,-0.8923991008325229,-0.369643810614386,0.25881904510252074,-0.8119211432090555,-0.33630874909465863,0.4771587602596084,BOO COM
154,155,P,+,202.5,28.5,209.37499999999997,28.5,-0.8119211432090555,-0.33630874909465863,0.4771587602596084,-0.7658257732493235,-0.4310805058624074,0.4771587602596084,BOO CVN
155,156,M,+,209.37499999999997,28.5,209.37499999999997,30.75,-0.7658257732493235,-0.4310805058624074,0.4771587602596084,-0.7489107462074241,-0.42155909946867876,0.511293086077052,BOO CVN
156,157,P,+,209.37499999999997,30.75,210.5,30.75,-0.7489107462074241,-0.42155909946867876,0.511293086077052,-0.7404896248200611,-0.4361817232113806,0.511293086077052,BOO CVN
157,158,M,+,210.5,30.75,210.5,48.5,-0.7404896248200611,-0.4361817232113806,0.511293086077052,-0.5709327558358492,-0.3363050945363583,0.7489557207890021,BOO CVN
158,159,M,+,210.5,48.5,210.5,55.5,-0.5709327558358492,-0.3363050945363583,0.7489557207890021,-0.4880321303903876,-0.2874728942595624,0.8241261886220157,BOO UMA
159,160,P,+,210.5,55.5,216.25,55.5,-0.4880321303903876,-0.2874728942595624,0.8241261886220157,-0.45677525359148075,-0.3349214727869628,0.8241261886220157,BOO UMA
160,161,P,+,216.25,55.5,228.75,55.5,-0.45677525359148075,-0.3349214727869628,0.8241261886220157,-0.37345758196296674,-0.4258467561244583,0.8241261886220157,BOO DRA
162,163,P,+,228.75,53.0,236.25,53.0,-0.3968042169796543,-0.4524684911445923,0.7986355100472928,-0.3343505126472808,-0.500390903978081,0.7986355100472928,BOO DRA
171,184,M,+,64.0,-40.0,64.0,-37.0,0.3358117810214666,0.6885161846758984,-0.6427876096865393,0.35009876440591153,0.7178088415936054,-0.6018150231520483,CAE ERI
